kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
EAG-38;AILE-01;Endüstriyel Ağlarda Saldırı Tespiti/İzleme;"Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) endüstriyel ağ içerisinde bulunan ağ cihazları ""Olay Yönetimi ve Süreklilik"" başlığının ilgili maddelerini karşılamalıdır.";50;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-38;2026-09-09;2024-09-08;Seviye 1
EAG-39;AILE-01;Endüstriyel Ağ İzolasyonu ve Segmantasyonu;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinde (EKS) ana kontrol merkezi ve uç sahalarla olan haberleşmeler şifreli olarak(VPN, şifreli protokol vb.) gerçekleştirilmelidir. Şifreli iletilemeyen trafikler izole ağlar(Uydu, APN, fiber gibi WAN teknolojilerinde izolasyon) üzerinden taşınmalıdır.;51;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-39;2026-09-09;2024-09-08;Seviye 2
EAG-40;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;"Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, endüstriyel protokol trafiği bir APN bloğunda izole edilmelidir. Bu izolasyon işlemi aşağıda belirtilen maddeleri de kapsamalıdır; * EKS trafiklerinin taşındığı APN bloku/bloklarında sadece ilgili tesise ait trafiklerin olması * EKS trafiklerinin taşındığı APN bloku/bloklarında sadece EKS trafiklerinin olması (Sayaç, mobil ekip cihazları vb. trafiğinin de bu ağlardan izolasyonu sağlanmalıdır.) * APN bloğundaki EKS trafikleri sadece bir tesise ait olmalıdır.";52;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-40;2026-09-09;2024-09-08;Seviye 2
EAG-41;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, uç istasyonları(CS, MS, PS, Hat vanası vb.) arası erişimler uygun bir teknoloji ile kontrol altına alınarak kısıtlanmalıdır.;53;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-41;2026-09-09;2024-09-08;Seviye 2
EAG-42;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, İnternet Servis Sağlayıcısı (ISP) bünyesinde bulunan APN uç noktaları bir güvenlik duvarı üzerinde sonlandırılmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);54;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-42;2026-09-09;2024-09-08;Seviye 2
EAG-43;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, İnternet Servis Sağlayıcısı (ISP) bünyesinde toplanan tüm trafiklerin, ISP güvenlik duvarı üzerinden kuruluşun güvenlik duvarına güvenli teknolojiler (IPsec VPN vb.) kullanılarak iletilmesi sağlanmalıdır.;55;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-43;2026-09-09;2024-09-08;Seviye 2
EAG-44;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, APN ağlarına giriş kısıtlaması uygulanmalıdır. Bunu sağlanması amacıyla kuruluş bünyesinde kimlik doğrulama mekanizmaları kurgulanmalı ve oluşturulacak yapı kuruluş tarafından yönetilmelidir. (Örneğin GSM numaralarının ağa erişimin kısıtlanabilmesi için kullanılabilmesi amacı ile RADIUS sunucular konumlandırılması. Söz konusu RADIUS sunucularının yönetimi kuruluşta olmalı ve kuruluş ağında konumlandırılmalıdır.);56;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-44;2026-09-09;2024-09-08;Seviye 2
EAG-45;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN), (APN) teknolojisi kullanılması durumunda, APN trafiğinin karıştırıcı (Jammer) sistemleri ile baskılanması sebebiyle servis kesintileri oluşabileceği kuruluş tarafından değerlendirilmeli ve ilgili trafik akışının sürekliliğinin sağlanabilmesi için gerekli tedbirler alınmalıdır.;57;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-45;2026-09-09;2024-09-08;Ek Kontrol
EAG-46;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda endüstriyel protokol trafiği RF ağında izole edilmelidir. Bu izolasyon işlemi kapsamında haberleşme telsizleri gibi bileşenler endüstriyel trafik ağının dışında tutulmalıdır.;58;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-46;2026-09-09;2024-09-08;Seviye 2
EAG-47;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda uç istasyonları arası erişimler uygun bir teknoloji ile kontrol altına alınarak kısıtlanmalıdır.;59;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-47;2026-09-09;2024-09-08;Seviye 2
EAG-48;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, RF ağında olan uç istasyonlarına ait endüstriyel trafik kuruluşa ait güvenlik duvarı (Referans_Topoloji_Doğal_Gaz_Ham_Petrol_İletim_SCADA: EKS-GD-01) üzerinde sonlandırılmalıdır.;60;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-48;2026-09-09;2024-09-08;Seviye 2
EAG-49;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, RF ağında araya girme ve elektromanyetik yayılım (Tempest) saldırılarına karşı önlem alınmalıdır.;61;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-49;2026-09-09;2024-09-08;Ek kontrol
EAG-50;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, RF ağından gerçekleştirilecek endüstriyel haberleşme için trafiği şifreli olarak iletebilen teknolojiler kullanılmalıdır.;62;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-50;2026-09-09;2024-09-08;Seviye 2
EAG-51;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, servis kesintisine neden olabilecek saldırılara karşı önlem alınmalıdır.;63;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-51;2026-09-09;2024-09-08;Ek kontrol
EAG-52;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, RF altyapısı olay yönetimi ve süreklilik alanının (domain) ilgili maddelerine uyumlu olacak şekilde tasarlanmalıdır. Mimari tasarımda tekil hata noktası (single point of failure) bulunmamalıdır.;64;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-52;2026-09-09;2024-09-08;Ek kontrol
EAG-53;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-SD-WAN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında, yazılım tanımlı geniş alan ağı (SD-WAN) teknolojilerinin kullanılması durumunda, endüstriyel protokol trafiği için özelleştirilmiş izole bir SD-WAN mimarisi oluşturulmalıdır.;65;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-53;2026-09-09;2024-09-08;Seviye 2
EAG-54;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-SD-WAN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında, yazılım tanımlı geniş alan ağı (SD-WAN) teknolojilerinin kullanılması durumunda, SD-WAN yapısı içerisinde gerçekleştirilen endüstriyel protokol haberleşmesi için trafiği şifreli olarak iletebilen teknolojiler kullanılmalıdır.;66;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-54;2026-09-09;2024-09-08;Seviye 2
EAG-55;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-SD-WAN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında, yazılım tanımlı geniş alan ağı (SD-WAN) teknolojilerinin kullanılması durumunda SD-WAN ağında olan uç istasyonlarına ait endüstriyel trafik kuruluşa ait güvenlik duvarı (Referans_Topoloji_Doğal_Gaz_Ham_Petrol_İletim_SCADA: EKS-GD-01) üzerinde sonlandırılmalıdır.;67;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-55;2026-09-09;2024-09-08;Seviye 2
EAG-56;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-SD-WAN;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında, yazılım tanımlı geniş alan ağı (SD-WAN) teknolojilerinin kullanılması durumunda uç istasyonlar arası erişimler uygun bir teknoloji ile kontrol altına alınarak kısıtlanmalıdır.;68;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-56;2026-09-09;2024-09-08;Seviye 2
EAG-57;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-MPLS;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) WAN trafiğinde MPLS teknolojilerinin kullanılması durumunda, MPLS omurgasında kuruluşa hizmet eden ağ cihazlarında güncelleme ve yama yönetimi gerçekleştirilmelidir. MPLS sağlayıcısı firma yaması bulunan acil ve kritik seviyeli güvenlik açıklıklarını giderdiğine dair yazılı kanıt sunabilmeli ve kanıtları saklayabilmelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);69;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-57;2026-09-09;2024-09-08;Seviye 2
EAG-58;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-MPLS;"Doğal gaz ve ham petrol iletim şebekeleri WAN trafiğinde MPLS teknolojilerinin kullanılması durumunda, MPLS omurgasında kuruluşa hizmet eden ağ cihazlarında güvenli yapılandırma prensipleri uygulanmalıdır. Ağ cihazlarındaki güvenlik yapılandırmaları belirli periyotlarla kuruluş ile paylaşılmalı ya da kuruluşa kalıcı ""read-only"" bir hesap tanımlanması sağlanmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.)";70;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-58;2026-09-09;2024-09-08;Seviye 2
EAG-59;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-MPLS;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) WAN trafiğinde MPLS teknolojilerinin kullanılması durumunda, MPLS omurgasında kullanılan ağ cihazlarında basit ya da tahmin edilebilir kullanıcı adı ve parola bulundurulmamalıdır. Her bir ağ cihazında özel bir kullanıcı adı ve parola atanmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);71;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-59;2026-09-09;2024-09-08;Seviye 2
EAG-60;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-MPLS;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) WAN trafiğinde MPLS teknolojilerinin kullanılması durumunda, MPLS omurgasında iletilen trafiğin şifreli olarak taşınması sağlanmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);72;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-60;2026-09-09;2024-09-08;Seviye 3
EAG-61;AILE-01;Endüstriyel Ağ İzolasyonu ve Segmantasyonu;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sisteminde (EKS) endüstriyel ağların izolasyon ve segmentasyonunda yazılım tabanlı teknolojilere ek olarak donanım tabanlı teknolojiler de devreye alınmalıdır.;73;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-61;2026-09-09;2024-09-08;Ek kontrol
EAG-62;AILE-01;Endüstriyel Ağ İzolasyonu ve Segmantasyonu;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemleri (EKS) içerisinde uç istasyonlarda bulunan endüstriyel ağlarda bulunan bileşenler görevlerine göre sanal ağlara (VLAN) ayrılmalı ve bu ağlar arasında geçiş kontrolleri uygulanmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);74;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-62;2026-09-09;2024-09-08;Seviye 3
EAG-63;AILE-01;Politika, Prosedür, Süreç;"Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sisteminde (EKS) kullanılan tüm ağ cihazları ""Tehdit ve Zafiyet Yönetimi"" başlığına uygun olarak işletilmelidir. Yükümlü kuruluşlar acil olan yamalar dışında yılda en az bir kez yama ve güncelleme yapmalıdırlar.";75;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-63;2026-09-09;2024-09-08;Seviye 1
EAG-64;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-Uydu;"Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Uydu haberleşme teknolojisi kullanılması durumunda, endüstriyel protokol trafiği tek bir uydu ağı içerisinde olacak şekilde izole edilmelidir. Bu izolasyon işlemi aşağıda belirtilen maddeleri de kapsamalıdır; * EKS trafiklerinin taşındığı Uydu ağlarında sadece ilgili tesise ait trafiklerin olması * EKS trafiklerinin taşındığı Uydu ağlarında sadece EKS trafiklerinin olması (Sayaç, mobil ekip cihazları vb. trafiğinin de bu ağlardan izolasyonu sağlanmalıdır.) *Uydu ağındaki EKS trafikleri sadece bir tesise ait olmalıdır.";76;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-64;2026-09-09;2024-09-08;Seviye 2
EAG-65;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-Uydu;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) uydu haberleşme teknolojisi kullanılması durumunda, uç istasyonlar (CS, MS, PS, Hat vanası vb.) arası erişimler uygun bir teknoloji ile kontrol altına alınarak kısıtlanmalıdır.;77;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-65;2026-09-09;2024-09-08;Seviye 2
EAG-66;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-Uydu;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) uydu haberleşme teknolojisi kullanılması durumunda, Servis Sağlayıcısı (SP) bünyesinde bulunan haberleşme uç noktaları bir güvenlik duvarı üzerinde sonlandırılmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);78;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-66;2026-09-09;2024-09-08;Seviye 2
EAG-67;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-Uydu;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) uydu haberleşme teknolojisi kullanılması durumunda, Servis Sağlayıcısı (SP) bünyesinde toplanan tüm trafiklerin, SP güvenlik duvarı üzerinden kuruluşun güvenlik duvarına güvenli teknolojiler (IPsec VPN vb.) kullanılarak iletilmesi sağlanmalıdır.;79;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-67;2026-09-09;2024-09-08;Seviye 2
EAG-68;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-Uydu;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) uydu haberleşme teknolojisi kullanılması durumunda, bu ağlara giriş kısıtlaması uygulanmalıdır.;80;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-68;2026-09-09;2024-09-08;Seviye 2
EAG-69;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-Uydu;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN), uydu haberleşme teknolojisi kullanılması durumunda, Uydu trafiğinin karıştırıcı (Jammer) sistemleri ile baskılanması sebebiyle servis kesintileri oluşabileceği kuruluş tarafından değerlendirilmeli ve ilgili trafik akışının sürekliliğinin sağlanabilmesi için gerekli tedbirler alınmalıdır.;81;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 01-Endüstriyel Ağ Güvenliği · EAG-69;2026-09-09;2024-09-08;Ek Kontrol
İSG-1;AILE-02;Politika, Prosedür, Süreç;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucular için endüstriyel üretici tarafından onaylanan ve operasyonel sürekliliği tehlikeye atmayacak uç nokta (endpoint) güvenlik önlemleri (kötü amaçlı yazılım koruma uygulamaları, uç nokta tehdit tespit sistemi, uç nokta güvenlik duvarı vb.) tanımlanmalı ve uygulanmalıdır.;82;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-1;2026-09-09;2024-09-08;Seviye 1
İSG-2;AILE-02;Politika, Prosedür, Süreç;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren istemciler için endüstriyel üretici tarafından onaylanan ve operasyonel sürekliliği tehlikeye atmayacak uç nokta (endpoint) güvenlik önlemleri (kötü amaçlı yazılım koruma uygulamaları, uç nokta tehdit tespit sistemi, uç nokta güvenlik duvarı vb.) tanımlanmalı ve uygulanmalıdır.;83;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-2;2026-09-09;2024-09-08;Seviye 1
İSG-3;AILE-02;Harici Medya Güvenliği;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren istemcilerde harici medya kullanımları devre dışı bırakılmalıdır.;84;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 02-İstemci ve Sunucu Güvenliği · İSG-3;2026-09-09;2024-09-08;Seviye 1
